country_name,year,v2x_regime,e_regiongeo,e_gdppc,e_wb_pop,v2exnamhos,v2exparhos,v2exrescon_osp,v2exbribe_osp,v2exembez_osp,v2lgcrrpt_osp,v2lpname,v2ellostsl,v2slpname,v2ellostss,v2tlpname,v2ellostts,v2jupurge_osp,v2jupoatck_osp,v2juaccnt_osp,v2jucorrdc_osp,v2juhcind_osp,v2juhccomp_osp
Lithuania,2011,3.0,2,21.972,3028115.0,Dalia Grybauskaite,independent,3.444,3.364,3.827,2.535,,,,,,,3.377,3.413,2.806,2.76,3.445,3.389
Lithuania,2012,3.0,2,23.286,2987773.0,Dalia Grybauskaite,independent,3.444,3.136,3.827,2.535,Lithuanian Social Democratic Party,26.95,Homeland Union / Homeland Union – Lithuanian Christian Democrats,23.4,Labour Party,23.4,2.932,3.413,2.806,2.76,3.445,3.389
Lithuania,2013,3.0,2,24.478,2957689.0,Dalia Grybauskaite,independent,3.444,3.136,3.827,2.43,,,,,,,2.932,3.369,3.115,2.76,3.657,3.389
Lithuania,2014,3.0,2,25.444,2932367.0,Dalia Grybauskaite,independent,3.444,3.136,3.827,2.43,,,,,,,2.932,3.369,3.115,2.76,3.657,3.389
Lithuania,2015,3.0,2,26.338,2904910.0,Dalia Grybauskaite,independent,3.444,3.136,3.827,2.43,,,,,,,2.932,3.815,3.115,2.76,3.657,3.389
Lithuania,2016,2.0,2,27.579,2868231.0,Dalia Grybauskaite,independent,3.444,3.123,3.827,2.553,Lithuanian Peasant [Popular/Greens] Union,38.3,Homeland Union / Homeland Union – Lithuanian Christian Democrats,21.99,Lithuanian Social Democratic Party,12.1,3.099,3.884,3.115,2.76,3.657,3.389
Lithuania,2017,2.0,2,29.36,2828403.0,Dalia Grybauskaite,independent,3.257,3.123,3.914,2.766,,,,,,,3.388,3.884,3.115,2.76,3.657,3.389
Lithuania,2018,2.0,2,30.759,2801543.0,Dalia Grybauskaite,independent,3.568,3.123,3.914,2.525,,,,,,,3.388,3.884,3.115,2.76,3.657,3.389
Lithuania,2019,2.0,2,31.785,2794137.0,Gitanas Nausėda,independent,3.568,3.069,3.914,2.649,,,,,,,2.935,3.884,3.115,2.76,3.657,3.389
Lithuania,2020,2.0,2,,2794700.0,Gitanas Nausėda,independent,3.568,3.434,3.914,3.017,Homeland Union / Homeland Union – Lithuanian Christian Democrats,25.53,Lithuanian Peasant [Popular/Greens] Union,11.35,Liberal Union of Lithuania,4.728,3.388,3.809,3.115,2.76,3.657,3.389
Lithuania,2021,2.0,2,,,Gitanas Nausėda,independent,3.568,3.434,3.914,3.017,,,,,,,3.224,3.809,3.115,2.76,3.657,3.389
Luxembourg,1815,,1,,,Guillaume I,,,,,,,,,,,,,,2.104,2.854,,
Luxembourg,1816,,1,,,Guillaume I,,,,,,,,,,,,,,2.104,2.854,,
Luxembourg,1817,,1,,,Guillaume I,,,,,,,,,,,,,,2.104,2.854,,
Luxembourg,1818,,1,,,Guillaume I,,,,,,,,,,,,,,2.104,2.854,,
Luxembourg,1819,,1,,,Guillaume I,,,,,,,,,,,,,,2.104,2.854,,
Luxembourg,1820,,1,,,Guillaume I,,,,,,,,,,,,,,2.104,2.854,,
Luxembourg,1821,,1,,,Guillaume I,,,,,,,,,,,,,,2.104,2.854,,
Luxembourg,1822,,1,,,Guillaume I,,,,,,,,,,,,,,2.104,2.854,,
Luxembourg,1823,,1,,,Guillaume I,,,,,,,,,,,,,,2.104,2.854,,
Luxembourg,1824,,1,,,Guillaume I,,,,,,,,,,,,,,2.104,2.854,,
Luxembourg,1825,,1,,,Guillaume I,,,,,,,,,,,,,,2.104,2.854,,
Luxembourg,1826,,1,,,Guillaume I,,,,,,,,,,,,,,2.104,2.854,,
Luxembourg,1827,,1,,,Guillaume I,,,,,,,,,,,,,,2.104,2.854,,
Luxembourg,1828,,1,,,Guillaume I,,,,,,,,,,,,,,2.104,2.854,,
Luxembourg,1829,,1,,,Guillaume I,,,,,,,,,,,,,,2.104,2.854,,
Luxembourg,1830,,1,,,Guillaume I,,,,,,,,,,,,,,2.104,2.854,,
Luxembourg,1831,,1,,,Guillaume I,,,,,,,,,,,,,,2.104,2.854,,
Luxembourg,1832,,1,,,Guillaume I,,,,,,,,,,,,,,2.104,2.854,,
Luxembourg,1833,,1,,,Guillaume I,,,,,,,,,,,,,,2.104,2.854,,
Luxembourg,1834,,1,,,Guillaume I,,,,,,,,,,,,,,2.104,2.854,,
Luxembourg,1835,,1,,,Guillaume I,,,,,,,,,,,,,,2.104,2.854,,
Luxembourg,1836,,1,,,Guillaume I,,,,,,,,,,,,,,2.104,2.854,,
Luxembourg,1837,,1,,,Guillaume I,,,,,,,,,,,,,,2.104,2.854,,
Luxembourg,1838,,1,,,Guillaume I,,,,,,,,,,,,,,2.104,2.854,,
Luxembourg,1839,,1,,,Guillaume I,,,,,,,,,,,,,,2.104,2.854,,
Luxembourg,1840,,1,,,Guillaume II,,,,,,,,,,,,,,2.104,2.854,,
Luxembourg,1841,,1,,,Guillaume II,,,,,3.51,,,,,,,,,2.104,2.854,,
Luxembourg,1842,,1,,,Guillaume II,,,,,3.51,,,,,,,,,2.104,2.854,,
Luxembourg,1843,,1,,,Guillaume II,,,,,3.51,,,,,,,,,2.104,2.854,,
Luxembourg,1844,,1,,,Guillaume II,,,,,3.51,,,,,,,,,2.104,2.854,,
Luxembourg,1845,,1,,,Guillaume II,,,,,3.51,,,,,,,,,2.104,2.854,,
Luxembourg,1846,,1,,,Guillaume II,,,,,3.51,,,,,,,,,2.104,2.854,,
Luxembourg,1847,,1,,,Guillaume II,,,,,3.51,,,,,,,,,2.104,2.854,,
Luxembourg,1848,,1,,,Guillaume II,,,,,3.51,,,,,,,,,2.104,2.854,,
Luxembourg,1849,,1,,,Guillaume III,,,,,3.51,,,,,,,,,2.104,2.854,,
Luxembourg,1850,,1,,,Guillaume III,,,,,3.51,,,,,,,,,2.104,2.854,,
Luxembourg,1851,,1,,,Guillaume III,,,,,3.51,,,,,,,,,2.104,2.854,,
Luxembourg,1852,,1,,,Guillaume III,,,,,3.51,,,,,,,,,2.104,2.854,,
Luxembourg,1853,,1,,,Guillaume III,,,,,3.51,,,,,,,,,2.104,2.854,,
Luxembourg,1854,,1,,,Guillaume III,,,,,3.51,,,,,,,,,2.104,2.854,,
Luxembourg,1855,,1,,,Guillaume III,,,,,3.51,,,,,,,,,2.104,2.854,,
Luxembourg,1856,,1,,,Guillaume III,,,,,3.51,,,,,,,,,2.104,2.854,,
Luxembourg,1857,,1,,,Guillaume III,,,,,3.51,,,,,,,,,2.104,2.854,,
Luxembourg,1858,,1,,,Guillaume III,,,,,3.51,,,,,,,,,2.104,2.854,,
Luxembourg,1859,,1,,,Guillaume III,,,,,3.51,,,,,,,,,2.104,2.854,,
Luxembourg,1860,,1,,,Guillaume III,,,,,3.51,,,,,,,,,2.104,2.854,,
Luxembourg,1861,,1,,,Guillaume III,,,,,3.51,,,,,,,,,2.104,2.854,,
Luxembourg,1862,,1,,,Guillaume III,,,,,3.51,,,,,,,,,2.104,2.854,,
Luxembourg,1863,,1,,,Guillaume III,,,,,3.51,,,,,,,,,2.104,2.854,,
Luxembourg,1864,,1,,,Guillaume III,,,,,3.51,,,,,,,,,2.104,2.854,,
Luxembourg,1865,,1,,,Guillaume III,,,,,3.51,,,,,,,,,2.104,2.854,,
Luxembourg,1866,,1,,,Guillaume III,,,,,3.51,,,,,,,,,2.104,2.854,,
Luxembourg,1867,,1,8.119,,Guillaume III,,,,,3.51,,,,,,,,,2.104,2.854,,
Luxembourg,1868,,1,8.252,,Guillaume III,,,,,3.51,,,,,,,,,2.104,2.854,,2.041
Luxembourg,1869,,1,8.221,,Guillaume III,,,,,3.51,,,,,,,,,2.104,2.854,,2.041
Luxembourg,1870,,1,8.275,,Guillaume III,,,,,3.51,,,,,,,,,2.104,2.854,,2.041
Luxembourg,1871,,1,8.351,,Guillaume III,,,,,3.51,,,,,,,,,2.104,2.854,,2.041
Luxembourg,1872,,1,8.378,,Guillaume III,,,,,3.51,,,,,,,,,2.104,2.854,,2.041
Luxembourg,1873,,1,8.404,,Guillaume III,,,,,3.51,,,,,,,,,2.104,2.854,,2.041
Luxembourg,1874,,1,8.507,,Guillaume III,,,,,3.51,,,,,,,,,2.104,2.854,,2.041
Luxembourg,1875,,1,8.552,,Guillaume III,,,,,3.51,,,,,,,,,2.104,2.854,,2.041
Luxembourg,1876,,1,8.617,,Guillaume III,,,,,3.51,,,,,,,,,2.104,2.854,,2.041
Luxembourg,1877,,1,8.736,,Guillaume III,,,,,3.51,,,,,,,,,2.104,2.854,,2.041
Luxembourg,1878,,1,8.782,,Guillaume III,,,,,3.51,,,,,,,,,2.104,2.854,,2.041
Luxembourg,1879,,1,8.821,,Guillaume III,,,,,3.51,,,,,,,,,2.104,2.854,,2.041
Luxembourg,1880,,1,8.877,,Guillaume III,,,,,3.51,,,,,,,,,2.104,2.854,,2.041
Luxembourg,1881,,1,8.974,,Guillaume III,,,,,3.51,,,,,,,,,2.104,2.854,,2.041
Luxembourg,1882,,1,9.042,,Guillaume III,,,,,3.51,,,,,,,,,2.104,2.854,,2.041
Luxembourg,1883,,1,9.12,,Guillaume III,,,,,3.51,,,,,,,,,2.104,2.854,,2.041
Luxembourg,1884,,1,9.164,,Guillaume III,,,,,3.51,,,,,,,,,2.104,2.854,,2.041
Luxembourg,1885,,1,9.243,,Guillaume III,,,,,3.51,,,,,,,,,2.104,2.854,,2.041
Luxembourg,1886,,1,9.326,,Guillaume III,,,,,3.51,,,,,,,,,2.104,2.854,,2.041
Luxembourg,1887,,1,9.391,,Guillaume III,,,,,3.51,,,,,,,,,2.104,2.854,,2.041
Luxembourg,1888,,1,9.419,,Guillaume III,,,,,3.51,,,,,,,,,2.104,2.854,,2.041
Luxembourg,1889,,1,9.459,,Guillaume III,,,,,3.51,,,,,,,,,2.104,2.854,,2.041
Luxembourg,1890,,1,9.46,,Adolphe,,,,,3.51,,,,,,,,,2.104,2.854,2.228,2.041
Luxembourg,1891,,1,9.602,,Adolphe,,,,,3.51,,,,,,,,,2.104,2.854,2.228,2.041
Luxembourg,1892,,1,9.775,,Adolphe,,,,,3.51,,,,,,,,,2.104,2.854,2.228,2.041
Luxembourg,1893,,1,9.856,,Adolphe,,,,,3.51,,,,,,,,,2.104,2.854,2.228,2.041
Luxembourg,1894,,1,9.876,,Adolphe,,,,,3.51,,,,,,,,,2.104,2.854,2.228,2.041
Luxembourg,1895,,1,10.007,,Adolphe,,,,,3.51,,,,,,,,,2.104,2.854,2.228,2.041
Luxembourg,1896,,1,10.101,,Adolphe,,,,,3.51,,,,,,,,,2.104,2.854,2.228,2.041
Luxembourg,1897,,1,10.249,,Adolphe,,,,,3.51,,,,,,,,,2.104,2.854,2.228,2.041
Luxembourg,1898,,1,10.395,,Adolphe,,,,,3.51,,,,,,,,,2.104,2.854,2.228,2.041
Luxembourg,1899,,1,10.479,,Adolphe,,,,,3.51,,,,,,,,,2.104,2.854,2.228,2.041
Luxembourg,1900,,1,10.454,,Adolphe,technical,3.602,3.79,3.868,3.51,,,,,,,3.666,3.87,2.104,2.854,2.228,2.041
Luxembourg,1901,,1,10.538,,Adolphe,technical,3.602,3.79,3.868,3.51,,,,,,,3.666,3.87,2.104,2.854,2.228,2.041
Luxembourg,1902,,1,10.647,,Adolphe,technical,3.602,3.79,3.868,3.51,,,,,,,3.666,3.87,2.104,2.854,2.228,2.041
Luxembourg,1903,,1,10.74,,Adolphe,technical,3.602,3.79,3.868,3.51,,,,,,,3.666,3.87,2.104,2.854,2.228,2.041
Luxembourg,1904,,1,10.881,,Adolphe,technical,3.602,3.79,3.868,3.51,,,,,,,3.666,3.87,2.104,2.854,2.228,2.041
Luxembourg,1905,,1,10.88,,Guillaume IV,technical,3.602,3.79,3.868,3.51,,,,,,,3.666,3.87,2.104,2.854,2.228,2.041
Luxembourg,1906,,1,10.985,,Guillaume IV,technical,3.602,3.79,3.868,3.51,,,,,,,3.666,3.87,2.104,2.854,2.228,2.041
Luxembourg,1907,,1,11.055,,Guillaume IV,technical,3.602,3.79,3.868,3.51,,,,,,,3.666,3.87,2.104,2.854,2.228,2.041
Luxembourg,1908,,1,11.143,,Guillaume IV,technical,3.602,3.79,3.868,3.51,,,,,,,3.666,3.87,2.104,2.854,2.228,2.041
Luxembourg,1909,,1,11.205,,Guillaume IV,technical,3.602,3.79,3.868,3.51,,,,,,,3.666,3.87,2.104,2.854,2.228,2.041
Luxembourg,1910,,1,11.243,,Guillaume IV,technical,3.602,3.79,3.868,3.51,,,,,,,3.666,3.87,2.104,2.854,2.228,2.041
Luxembourg,1911,,1,11.309,,Guillaume IV,technical,3.602,3.79,3.868,3.51,,,,,,,3.666,3.87,2.104,2.854,2.228,2.041
Luxembourg,1912,,1,11.335,,Marie-Adélaïde,technical,3.204,3.79,3.868,3.51,,,,,,,3.666,3.87,2.104,2.854,2.228,2.041
Luxembourg,1913,,1,11.381,,Marie-Adélaïde,technical,3.204,3.79,3.868,3.51,,,,,,,3.666,3.87,2.104,2.854,2.228,2.041
Luxembourg,1914,,1,11.396,,Albrecht Maria Alexander Herzog von Württemberg,technical,3.204,3.79,3.868,3.51,,,,,,,3.666,3.87,2.104,2.854,2.485,2.041
Luxembourg,1915,1.0,1,11.502,,Richard Karl von Tessmar,technical,3.204,3.79,3.868,3.51,Party of the Right,48.07,,,,,3.666,3.87,2.104,2.854,2.485,2.041
Luxembourg,1916,1.0,1,11.574,,Richard Karl von Tessmar,technical,3.204,3.79,3.868,3.51,,,,,,,3.666,3.87,2.104,2.854,2.485,2.041
Luxembourg,1917,1.0,1,11.657,,Richard Karl von Tessmar,technical,3.204,3.79,3.868,3.51,,,,,,,3.666,3.87,2.104,2.854,2.485,2.041
Luxembourg,1918,1.0,1,11.776,,Marie-Adélaïde,technical,3.204,3.79,3.868,3.51,Party of the Right,,Luxembourg Socialist Workers' Party,,Liberal League,,3.666,3.87,2.464,2.854,2.262,2.28
Luxembourg,1919,1.0,1,11.86,,Charlotte,technical,3.599,3.79,3.868,3.51,Party of the Right,56.25,Luxembourg Socialist Workers' Party,16.66,Liberal League,14.6,3.666,3.87,2.464,2.854,2.262,2.28
Luxembourg,1920,2.0,1,12.04,,Charlotte,technical,3.599,3.79,3.868,3.51,,,,,,,3.666,3.87,2.464,2.854,2.262,2.28
Luxembourg,1921,2.0,1,12.156,,Charlotte,technical,3.599,3.79,3.868,3.51,,,,,,,3.666,3.87,2.464,2.854,2.262,2.28
Luxembourg,1922,2.0,1,12.3,,Charlotte,technical,3.599,3.79,3.868,3.51,Party of the Right,54.16,Liberal League,18.75,Luxembourg Socialist Workers' Party,8.3,3.666,3.87,2.464,2.854,2.262,2.28
Luxembourg,1923,2.0,1,12.418,,Charlotte,technical,3.599,3.79,3.868,3.51,,,,,,,3.666,3.87,2.464,2.854,2.262,2.28
Luxembourg,1924,2.0,1,12.587,,Charlotte,technical,3.599,3.79,3.868,3.51,,,,,,,3.666,3.87,2.464,2.854,2.262,2.28
Luxembourg,1925,2.0,1,12.577,,Charlotte,technical,3.599,3.79,3.868,3.51,Party of the Right,46.8,Luxembourg Socialist Workers' Party,17.02,Radical Socialist Party,10.6,3.666,3.87,2.464,2.854,2.262,2.28
Luxembourg,1926,2.0,1,12.626,,Charlotte,technical,3.599,3.79,3.868,3.51,,,,,,,3.666,3.87,2.464,2.854,2.262,2.28
Luxembourg,1927,2.0,1,12.703,,Charlotte,technical,3.599,3.79,3.868,3.51,,,,,,,3.666,3.87,2.464,2.854,2.262,2.28
Luxembourg,1928,2.0,1,12.804,,Charlotte,technical,3.599,3.79,3.868,3.51,Party of the Right,46.15,Luxembourg Socialist Workers' Party,23.07,National Independent Union,3.8,3.666,3.87,2.464,2.854,2.262,2.28
Luxembourg,1929,2.0,1,12.912,,Charlotte,technical,3.599,3.79,3.868,3.51,,,,,,,3.666,3.87,2.464,2.854,2.262,2.28
Luxembourg,1930,2.0,1,12.98,,Charlotte,technical,3.599,3.79,3.868,3.51,,,,,,,3.666,3.87,2.464,2.854,2.262,2.28
Luxembourg,1931,2.0,1,13.045,,Charlotte,technical,3.599,3.79,3.868,3.51,Party of the Right,48.14,Luxembourg Socialist Workers' Party,27.77,Radical Socialist Party,7.4,3.666,3.87,2.464,2.854,2.262,2.28
Luxembourg,1932,2.0,1,13.092,,Charlotte,technical,3.599,3.79,3.868,3.51,,,,,,,3.666,3.87,2.464,2.854,2.262,2.28
Luxembourg,1933,2.0,1,13.163,,Charlotte,technical,3.599,3.79,3.868,3.51,,,,,,,3.666,3.87,2.464,2.854,2.262,2.28
Luxembourg,1934,2.0,1,13.241,,Charlotte,technical,3.599,3.79,3.868,3.51,Party of the Right,46.29,Luxembourg Socialist Workers' Party,25.92,Radical Liberal Party,9.3,3.666,3.87,2.464,2.854,2.262,2.28
Luxembourg,1935,2.0,1,13.31,,Charlotte,technical,3.599,3.79,3.868,3.51,,,,,,,3.666,3.87,2.464,2.854,2.262,2.28
Luxembourg,1936,2.0,1,13.391,,Charlotte,technical,3.599,3.79,3.868,3.51,,,,,,,3.666,3.87,2.464,2.854,2.262,2.28
Luxembourg,1937,2.0,1,13.483,,Charlotte,technical,3.599,3.79,3.868,3.51,Party of the Right,45.45,Luxembourg Socialist Workers' Party,32.72,Radical Liberal Party,3.6,3.666,3.87,2.464,2.854,2.262,2.28
Luxembourg,1938,2.0,1,13.51,,Charlotte,technical,3.599,3.79,3.868,3.51,,,,,,,3.666,3.87,2.464,2.854,2.262,2.28
Luxembourg,1939,2.0,1,13.497,,Charlotte,technical,3.599,3.79,3.868,3.51,,,,,,,3.666,3.87,2.464,2.854,2.262,2.28
Luxembourg,1940,0.0,1,13.522,,Gustav Simon,National Socialist German Workers' Party,3.181,3.79,3.7,,,,,,,,3.666,3.87,2.153,2.854,2.493,0.538
Luxembourg,1941,0.0,1,13.626,,Gustav Simon,National Socialist German Workers' Party,2.665,3.79,3.608,,,,,,,,3.666,3.87,2.153,2.854,2.493,0.538
Luxembourg,1942,0.0,1,13.712,,Gustav Simon,National Socialist German Workers' Party,2.665,3.79,3.608,,,,,,,,3.666,3.87,2.153,2.854,2.493,0.538
Luxembourg,1943,0.0,1,13.708,,Gustav Simon,National Socialist German Workers' Party,2.665,3.79,3.608,,,,,,,,3.666,3.87,2.153,2.854,2.493,0.538
Luxembourg,1944,0.0,1,13.956,,Charlotte,technical,2.88,3.79,3.705,2.057,,,,,,,3.666,3.87,2.153,2.854,2.493,0.538
Luxembourg,1945,1.0,1,14.054,,Charlotte,technical,3.362,3.79,3.924,3.824,Christian Social People's Party,49.01,Luxembourg Socialist Workers' Party,21.56,Democratic Party,17.6,3.666,3.87,2.662,2.854,2.067,2.192
Luxembourg,1946,3.0,1,14.121,,Charlotte,technical,3.362,3.79,3.924,3.824,,,,,,,3.666,3.87,2.662,2.854,2.067,2.192
Luxembourg,1947,3.0,1,14.28,,Charlotte,technical,3.362,3.79,3.924,3.824,,,,,,,3.666,3.87,2.662,2.854,2.067,2.192
Luxembourg,1948,3.0,1,14.3,,Charlotte,technical,3.362,3.79,3.924,3.824,Christian Social People's Party,43.13,Luxembourg Socialist Workers' Party,29.41,Democratic Party,9.8,3.666,3.87,2.662,2.854,2.067,2.192
Luxembourg,1949,3.0,1,14.31,,Charlotte,technical,3.362,3.79,3.924,3.824,,,,,,,3.666,3.87,2.662,2.854,2.067,2.192
Luxembourg,1950,3.0,1,14.528,,Charlotte,technical,3.362,3.79,3.924,3.824,,,,,,,3.666,3.87,2.662,2.854,2.067,2.875
Luxembourg,1951,3.0,1,14.964,,Charlotte,technical,3.362,3.79,3.924,3.824,Christian Social People's Party,40.38,Luxembourg Socialist Workers' Party,36.53,Democratic Party,15.4,3.666,3.87,2.662,2.854,2.067,2.875
Luxembourg,1952,3.0,1,15.484,,Charlotte,technical,3.362,3.79,3.924,3.824,,,,,,,3.666,3.87,2.662,2.854,2.067,2.875
Luxembourg,1953,3.0,1,15.326,,Charlotte,technical,3.362,3.79,3.924,3.824,,,,,,,3.666,3.87,2.662,2.854,2.067,2.875
Luxembourg,1954,3.0,1,15.347,,Charlotte,technical,3.362,3.79,3.924,3.824,Christian Social People's Party,50.0,Luxembourg Socialist Workers' Party,32.69,Democratic Party,11.5,3.666,3.87,2.662,2.854,2.067,2.875
Luxembourg,1955,3.0,1,15.917,,Charlotte,technical,3.362,3.79,3.924,3.824,,,,,,,3.666,3.87,2.662,2.854,2.067,2.875
Luxembourg,1956,3.0,1,16.665,,Charlotte,technical,3.362,3.79,3.924,3.824,,,,,,,3.666,3.87,2.662,2.854,2.067,2.875
Luxembourg,1957,3.0,1,17.187,,Charlotte,technical,3.362,3.79,3.924,3.824,,,,,,,3.666,3.87,2.662,2.854,2.067,2.875
Luxembourg,1958,3.0,1,17.442,,Charlotte,technical,3.362,3.79,3.924,3.824,,,,,,,3.666,3.87,2.662,2.854,2.067,2.875
Luxembourg,1959,3.0,1,17.791,,Charlotte,technical,3.362,3.79,3.924,3.824,Christian Social People's Party,40.38,Luxembourg Socialist Workers' Party,32.69,Democratic Party,21.2,3.666,3.87,2.662,2.854,2.067,2.875
Luxembourg,1960,3.0,1,18.45,313970.0,Charlotte,technical,3.362,3.79,3.924,3.824,,,,,,,3.666,3.87,2.662,2.854,2.067,2.875
Luxembourg,1961,3.0,1,18.795,316845.0,Charlotte,technical,3.362,3.79,3.924,3.824,,,,,,,3.666,3.87,2.662,2.854,2.067,2.875
Luxembourg,1962,3.0,1,18.809,320750.0,Charlotte,technical,3.362,3.79,3.924,3.824,,,,,,,3.666,3.87,2.662,2.854,2.067,2.875
Luxembourg,1963,3.0,1,19.3,324100.0,Charlotte,technical,3.362,3.79,3.924,3.824,,,,,,,3.666,3.87,2.662,2.854,2.067,2.875
Luxembourg,1964,3.0,1,20.137,327750.0,Jean,technical,3.362,3.79,3.924,3.824,Christian Social People's Party,39.28,Luxembourg Socialist Workers' Party,37.5,Democratic Party,8.9,3.666,3.87,2.662,2.854,2.067,2.875
Luxembourg,1965,3.0,1,20.356,331500.0,Jean,technical,3.362,3.79,3.924,3.824,,,,,,,3.666,3.87,2.662,2.854,2.067,2.875
Luxembourg,1966,3.0,1,20.605,333895.0,Jean,technical,3.362,3.79,3.924,3.824,,,,,,,3.666,3.87,2.662,2.854,2.067,2.875
Luxembourg,1967,3.0,1,21.008,334995.0,Jean,technical,3.362,3.79,3.924,3.824,,,,,,,3.666,3.87,3.224,2.854,2.067,2.875
Luxembourg,1968,3.0,1,21.978,335850.0,Jean,technical,3.362,3.79,3.924,3.824,Christian Social People's Party,37.5,Luxembourg Socialist Workers' Party,32.14,Democratic Party,19.6,3.666,3.87,3.224,2.854,2.067,2.875
Luxembourg,1969,3.0,1,23.528,337500.0,Jean,technical,3.362,3.79,3.924,3.824,,,,,,,3.666,3.87,3.224,2.854,2.067,2.875
Luxembourg,1970,3.0,1,24.438,339171.0,Jean,technical,3.362,3.79,3.924,3.824,,,,,,,3.666,3.87,3.224,2.854,3.125,2.875
Luxembourg,1971,3.0,1,24.858,342421.0,Jean,technical,3.362,3.79,3.924,3.824,,,,,,,3.666,3.87,3.224,2.854,3.125,2.875
Luxembourg,1972,3.0,1,26.167,346600.0,Jean,technical,3.362,3.79,3.924,3.824,,,,,,,3.666,3.87,3.224,2.854,3.125,2.875
Luxembourg,1973,3.0,1,27.505,350450.0,Jean,technical,3.362,3.79,3.924,3.824,,,,,,,3.666,3.87,3.224,2.854,3.125,2.875
Luxembourg,1974,3.0,1,28.05,355050.0,Jean,technical,3.362,3.79,3.924,3.824,Christian Social People's Party,30.5,Luxembourg Socialist Workers' Party,28.81,Democratic Party,23.7,3.666,3.87,3.224,2.854,3.125,2.875
Luxembourg,1975,3.0,1,26.963,358950.0,Jean,technical,3.362,3.79,3.924,3.824,,,,,,,3.666,3.87,3.224,2.854,3.125,2.875
Luxembourg,1976,3.0,1,27.065,360731.0,Jean,technical,3.362,3.79,3.924,3.824,,,,,,,3.666,3.87,3.224,2.854,3.125,2.875
Luxembourg,1977,3.0,1,27.357,361358.0,Jean,technical,3.362,3.79,3.924,3.824,,,,,,,3.666,3.87,3.224,2.854,3.125,2.875
Luxembourg,1978,3.0,1,28.281,362007.0,Jean,technical,3.362,3.79,3.924,3.824,,,,,,,3.666,3.87,3.224,2.854,3.125,2.875
Luxembourg,1979,3.0,1,28.903,362856.0,Jean,technical,3.362,3.79,3.924,3.824,Christian Social People's Party,40.67,Democratic Party,23.72,Luxembourg Socialist Workers' Party,25.4,3.666,3.87,3.224,2.854,3.125,2.875
Luxembourg,1980,3.0,1,29.129,364150.0,Jean,technical,3.362,3.79,3.924,3.824,,,,,,,3.666,3.87,3.224,2.854,3.125,2.875
Luxembourg,1981,3.0,1,28.939,365225.0,Jean,technical,3.362,3.79,3.924,3.824,,,,,,,3.666,3.87,3.224,2.854,3.125,2.875
Luxembourg,1982,3.0,1,29.105,365525.0,Jean,technical,3.362,3.79,3.924,3.824,,,,,,,3.666,3.87,3.224,2.854,3.125,2.875
Luxembourg,1983,3.0,1,29.599,365622.0,Jean,technical,3.362,3.79,3.924,3.824,,,,,,,3.666,3.87,3.224,2.854,3.125,2.875
Luxembourg,1984,3.0,1,30.624,365998.0,Jean,technical,3.362,3.79,3.924,3.824,Christian Social People's Party,39.06,Luxembourg Socialist Workers' Party,32.81,Democratic Party,21.9,3.666,3.87,3.224,2.854,3.125,2.875
Luxembourg,1985,3.0,1,31.842,366706.0,Jean,technical,3.362,3.79,3.924,3.824,,,,,,,3.666,3.87,3.224,2.854,3.125,2.875
Luxembourg,1986,3.0,1,33.881,368355.0,Jean,technical,3.362,3.79,3.924,3.824,,,,,,,3.666,3.87,3.224,2.854,3.125,2.875
Luxembourg,1987,3.0,1,35.79,370750.0,Jean,technical,3.362,3.79,3.924,3.824,,,,,,,3.666,3.87,3.224,2.854,3.125,2.875
Luxembourg,1988,3.0,1,38.837,373450.0,Jean,technical,3.362,3.79,3.924,3.824,,,,,,,3.666,3.87,3.224,2.854,3.125,2.875
Luxembourg,1989,3.0,1,42.549,377100.0,Jean,technical,3.362,3.79,3.924,3.824,Christian Social People's Party,36.66,Luxembourg Socialist Workers' Party,30.0,Democratic Party,18.3,3.666,3.87,3.224,2.854,3.125,2.875
Luxembourg,1990,3.0,1,46.0,381850.0,Jean,technical,3.362,3.79,3.924,3.824,,,,,,,3.666,3.87,3.224,2.854,3.125,2.875
Luxembourg,1991,3.0,1,49.402,387000.0,Jean,technical,3.362,3.79,3.924,3.824,,,,,,,3.666,3.87,3.224,2.854,3.125,2.875
Luxembourg,1992,3.0,1,50.376,392175.0,Jean,technical,3.362,3.79,3.924,3.824,,,,,,,3.666,3.87,3.224,2.854,3.125,2.875
Luxembourg,1993,3.0,1,52.21,397475.0,Jean,technical,3.362,3.79,3.924,3.824,,,,,,,3.666,3.87,3.224,2.854,3.125,2.875
Luxembourg,1994,3.0,1,53.63,402925.0,Jean,technical,3.362,3.79,3.924,3.824,Christian Social People's Party,35.0,Luxembourg Socialist Workers' Party,28.33,Democratic Party,20.0,3.666,3.87,3.224,2.854,3.125,2.875
Luxembourg,1995,3.0,1,54.221,408625.0,Jean,technical,3.362,3.79,3.924,3.824,,,,,,,3.666,3.87,3.224,2.854,3.125,2.875
Luxembourg,1996,3.0,1,55.058,414225.0,Jean,technical,3.362,3.79,3.924,3.824,,,,,,,3.666,3.87,3.224,2.854,3.125,2.875
Luxembourg,1997,3.0,1,57.222,419450.0,Jean,technical,3.362,3.79,3.924,3.824,,,,,,,3.666,3.87,3.224,2.854,3.125,2.875
Luxembourg,1998,3.0,1,60.463,424700.0,Jean,technical,3.362,3.79,3.924,3.824,,,,,,,3.666,3.87,3.224,2.854,3.125,2.875
